tket_bench,decod24-v3_45.qasm,63,0,9,52,10,1,0,0,150,64,19,1,19,1,0.2
tket_bench,pf2_30_after.qasm,960,480,480,480,0,0,0,240,3360,780,6582,5502,6582,5502,0.70
tket_bench,pf2_10_after.qasm,320,160,160,160,0,0,0,80,1120,260,932,572,932,572,0.10
tket_bench,adr4_197.qasm,1498,0,487,1267,219,1,11,0,3439,1498,19,1,19,1,0.64
tket_bench,wim_266.qasm,427,0,84,337,29,2,59,0,986,427,39,12,39,12,0.8
tket_bench,qft_16.qasm,480,0,465,465,15,0,0,0,1232,240,16,0,16,0,0.16
tket_bench,pf1_40_before.qasm,320,160,160,160,0,0,0,80,1520,240,2631,2311,2631,2311,0.46
tket_bench,mod5d1_63.qasm,7,0,0,5,1,1,0,0,22,13,25,4,25,4,0.2
tket_bench,4gt11_82.qasm,7,0,0,5,1,1,0,0,27,18,52,17,52,17,0.2
tket_bench,4gt13_92.qasm,28,0,2,22,5,1,0,0,66,30,22,2,22,2,0.2
tket_bench,4gt4-v0_73.qasm,168,0,15,135,33,0,0,0,395,179,52,17,52,17,0.4
tket_bench,4gt4-v0_80.qasm,77,0,19,61,15,1,0,0,179,79,22,2,22,2,0.2
tket_bench,squar5_261.qasm,868,0,278,739,128,1,0,0,1993,869,19,1,19,1,0.23
tket_bench,mod5d2_64.qasm,21,0,0,19,0,1,1,0,53,25,28,6,28,6,0.2
tket_bench,alu-v1_29.qasm,14,0,0,9,4,1,0,0,37,17,24,3,24,3,0.2
tket_bench,pf4_30_after.qasm,4560,2280,2280,2280,0,0,0,1140,15600,3660,30906,25866,30906,25866,1.50
tket_bench,con1_216.qasm,413,0,131,356,39,1,17,0,954,415,23,3,23,3,0.10
tket_bench,qft_10.qasm,180,0,171,171,9,0,0,0,470,90,16,0,16,0,0.6
tket_bench,4mod7-v0_94.qasm,70,0,7,52,17,1,0,0,162,72,22,2,22,2,0.2
tket_bench,pf4_10_before.qasm,700,260,440,440,0,0,0,130,3600,600,1506,926,1506,926,0.33
tket_bench,rd53_251.qasm,560,0,151,459,82,1,18,0,1291,564,26,5,26,5,0.13
tket_bench,decod24-enable_126.qasm,147,0,19,114,32,1,0,0,338,149,16,0,16,0,0.3
tket_bench,mini_alu_305.qasm,70,0,5,50,19,1,0,0,173,77,31,7,31,7,0.2
tket_bench,cm42a_207.qasm,770,0,132,632,83,0,55,0,1776,771,28,5,28,5,0.20
tket_bench,dc2_222.qasm,4130,0,1845,3552,571,0,7,0,9462,4131,19,1,19,1,0.452
